time_s,explored_fraction
0.0,0.0
0.1,0.06518658478979689
0.2,0.06660368445914029
0.3,0.0675484175720359
0.4,0.0687293339631554
0.5,0.07085498346717052
0.6,0.07250826641473784
0.7,0.07345299952763344
0.8,0.07487009919697686
0.9,0.07628719886632027
1.0,0.07675956542276807
1.1,0.07770429853566367
1.2,0.07982994803967879
1.3,0.0805384978743505
1.4,0.0812470477090222
1.5,0.0821917808219178
1.6,0.08408124704770903
1.7,0.08478979688238072
1.8,0.08573452999527634
1.9,0.08691544638639584
2.0,0.08786017949929145
2.1,0.08927727916863486
2.2,0.09093056211620218
2.3,0.09258384506376949
2.4,0.0932923948984412
2.5,0.0947094945677846
2.6,0.09541804440245631
2.7,0.09612659423712801
2.8,0.09659896079357581
2.9,0.09754369390647143
3.0,0.09896079357581483
3.1,0.09966934341048654
3.2,0.10014170996693435
3.3,0.10179499291450166
3.4,0.10297590930562116
3.5,0.10392064241851677
3.6,0.10462919225318848
3.7,0.10510155880963627
3.8,0.10557392536608408
3.9,0.10604629192253189
4.0,0.1069910250354275
4.1,0.1079357581483231
4.2,0.10888049126121871
4.3,0.11006140765233821
4.4,0.11124232404345773
4.5,0.11289560699102504
4.6,0.11360415682569674
4.7,0.11431270666036844
4.8,0.11478507321681625
4.9,0.11525743977326405
5.0,0.11549362305148796
5.1,0.11643835616438356
5.2,0.11667453944260746
5.3,0.11809163911195088
5.4,0.11832782239017478
5.5,0.11880018894662257
5.6,0.11974492205951819
5.7,0.1206896551724138
5.8,0.12116202172886159
5.9,0.1216343882853094
6.0,0.1218705715635333
6.1,0.12257912139820501
6.2,0.1232876712328767
6.3,0.12423240434577232
6.4,0.12470477090222012
6.5,0.12494095418044403
6.6,0.12612187057156354
6.7,0.12706660368445913
6.8,0.12801133679735474
6.9,0.12824752007557866
7.0,0.12895606991025035
7.1,0.12919225318847424
7.2,0.12990080302314597
7.3,0.13013698630136986
7.4,0.13108171941426547
7.5,0.13202645252716108
7.6,0.1329711856400567
7.7,0.13438828530940009
7.8,0.13556920170051961
7.9,0.1362777515351913
8.0,0.1365139348134152
8.1,0.13722248464808692
8.2,0.13769485120453473
8.3,0.13911195087387812
8.4,0.14029286726499765
8.5,0.14029286726499765
8.6,0.14052905054322154
8.7,0.14123760037789324
8.8,0.14265470004723665
8.9,0.14383561643835616
9.0,0.14407179971658007
9.1,0.14430798299480396
9.2,0.14548889938592346
9.3,0.146669815777043
9.4,0.14761454888993858
9.5,0.1483230987246103
9.6,0.1485592820028342
9.7,0.149031648559282
9.8,0.14974019839395372
9.9,0.1511572980632971
10.0,0.15233821445441662
10.1,0.15328294756731223
10.2,0.15470004723665565
10.3,0.15517241379310345
10.4,0.15635333018422296
10.5,0.15706188001889465
10.6,0.15777042985356637
10.7,0.15918752952290977
10.8,0.1598960793575815
10.9,0.161076995748701
11.0,0.1620217288615966
11.1,0.1624940954180444
11.2,0.1627302786962683
11.3,0.16414737836561172
11.4,0.1648559282002834
11.5,0.16698157770429853
11.6,0.16769012753897025
11.7,0.16839867737364195
11.8,0.16863486065186584
11.9,0.16934341048653756
12.0,0.17005196032120926
12.1,0.17028814359943317
12.2,0.17146905999055267
12.3,0.17288615965989607
12.4,0.17383089277279168
12.5,0.1757203589985829
12.6,0.1764289088332546
12.7,0.1773736419461502
12.8,0.17855455833726971
12.9,0.17997165800661313
13.0,0.18044402456306094
13.1,0.18115257439773264
13.2,0.18209730751062825
13.3,0.18280585734529994
13.4,0.18327822390174775
13.5,0.18469532357109117
13.6,0.18493150684931506
13.7,0.1861124232404346
13.8,0.18705715635333017
13.9,0.18800188946622579
14.0,0.1882380727444497
14.1,0.1887104393008975
14.2,0.1891828058573453
14.3,0.189891355692017
14.4,0.1901275389702409
14.5,0.19154463863958432
14.6,0.19225318847425601
14.7,0.19367028814359943
14.8,0.19390647142182332
14.9,0.19485120453471894
15.0,0.19650448748228624
15.1,0.19697685403873405
15.2,0.19792158715162966
15.3,0.19863013698630136
15.4,0.19933868682097308
15.5,0.20075578649031647
15.6,0.2014643363249882
15.7,0.2024090694378838
15.8,0.2033538025507794
15.9,0.2038261691072272
16.0,0.2047709022201228
16.1,0.20595181861124232
16.2,0.20642418516769012
16.3,0.20713273500236185
16.4,0.20831365139348135
16.5,0.20949456778460085
16.6,0.20973075106282474
16.7,0.21114785073216816
16.8,0.21162021728861596
16.9,0.21185640056683988
17.0,0.21280113367973547
17.1,0.21374586679263108
17.2,0.21445441662730277
17.3,0.21445441662730277
17.4,0.2151629664619745
17.5,0.2168162494095418
17.6,0.21776098252243742
17.7,0.21870571563533303
17.8,0.21941426547000473
17.9,0.22012281530467642
18.0,0.22130373169579592
18.1,0.22201228153046765
18.2,0.22201228153046765
18.3,0.22248464808691545
18.4,0.22342938119981107
18.5,0.22437411431270665
18.6,0.22437411431270665
18.7,0.22555503070382618
18.8,0.22649976381672177
18.9,0.22744449692961738
19.0,0.2276806802078413
19.1,0.228389230042513
19.2,0.2298063297118564
19.3,0.23027869626830422
19.4,0.2305148795465281
19.5,0.230751062824752
19.6,0.2312234293811998
19.7,0.23145961265942372
19.8,0.2328767123287671
19.9,0.23405762871988664
20.0,0.23452999527633445
20.1,0.23547472838923003
20.2,0.23736419461502126
20.3,0.23783656117146906
20.4,0.23878129428436468
20.5,0.23948984411903637
20.6,0.23996221067548418
20.7,0.24019839395370807
20.8,0.2409069437883798
20.9,0.2425602267359471
21.0,0.2430325932923949
21.1,0.2432687765706188
21.2,0.2435049598488427
21.3,0.2442135096835144
21.4,0.2446858762399622
21.5,0.24563060935285783
21.6,0.2465753424657534
21.7,0.24728389230042513
21.8,0.24799244213509683
21.9,0.24822862541332075
22.0,0.24846480869154464
22.1,0.24917335852621633
22.2,0.24988190836088806
22.3,0.24988190836088806
22.4,0.25035427491733586
22.5,0.25082664147378364
22.6,0.25153519130845536
22.7,0.25177137458667925
22.8,0.25200755786490314
22.9,0.252479924421351
23.0,0.25295229097779875
23.1,0.2534246575342466
23.2,0.2536608408124705
23.3,0.25413320736891826
23.4,0.25413320736891826
23.5,0.2553141237600378
23.6,0.2553141237600378
23.7,0.2560226735947095
23.8,0.2560226735947095
23.9,0.2567312234293812
24.0,0.2569674067076051
24.1,0.25743977326405293
24.2,0.25743977326405293
24.3,0.2581483230987246
24.4,0.25862068965517243
24.5,0.2590930562116202
24.6,0.2600377893245158
24.7,0.2600377893245158
24.8,0.2600377893245158
24.9,0.2605101558809636
25.0,0.26074633915918755
25.1,0.26098252243741143
25.2,0.2612187057156353
25.3,0.2614548889938592
25.4,0.26169107227208316
25.5,0.26216343882853094
25.6,0.2623996221067548
25.7,0.26310817194142655
25.8,0.26358053849787433
25.9,0.26405290505432216
26.0,0.26405290505432216
26.1,0.26428908833254605
26.2,0.2649976381672178
26.3,0.26570618800188944
26.4,0.26570618800188944
26.5,0.26570618800188944
26.6,0.26641473783656117
26.7,0.2671232876712329
26.8,0.26783183750590456
26.9,0.2685403873405763
27.0,0.2694851204534719
27.1,0.2697213037316958
27.2,0.26995748700991967
27.3,0.2706660368445914
27.4,0.2709022201228153
27.5,0.2713745866792631
27.6,0.2713745866792631
27.7,0.2720831365139348
27.8,0.2725555030703826
27.9,0.2730278696268304
28.0,0.27350023618327823
28.1,0.27444496929617385
28.2,0.27444496929617385
28.3,0.2751535191308455
28.4,0.2760982522437411
28.5,0.27657061880018896
28.6,0.27680680207841285
28.7,0.27727916863486063
28.8,0.27775153519130846
28.9,0.2784600850259802
29.0,0.27893245158242796
29.1,0.28011336797354747
29.2,0.28034955125177136
29.3,0.28129428436466697
29.4,0.28129428436466697
29.5,0.2817666509211148
29.6,0.2822390174775626
29.7,0.2827113840340104
29.8,0.2834199338686821
29.9,0.2841284837033538
30.0,0.2853094000944733
30.1,0.2857817666509211
30.2,0.2864903164855928
30.3,0.2874350495984884
30.4,0.2876712328767123
30.5,0.28790741615493626
